"County","State","Community_Transmission_Level","Percent_Fully_Vaccinated","Percent_Fully_Vaccinated_Under_65","Percent_Estimated_Vaccination_Hesitant","Percent_Estimated_Vaccination_Strongly_Hesitant","Percent_State_ICU_Beds_Filled","Percent_County_ICU_Beds_Filled","Population","FIPS","Vaccination_Data_Is_For_County","Area_of_Concern_Category"
"Meagher","MT",NA,50.4,44.1595357383898,26.7,18.24,55,NA,1862,30059,TRUE,"ModerateBurden"
"Mineral","MT",NA,54.2,44.5344122780157,23.97,16.22,55,43,4397,30061,TRUE,"ModerateBurden"
"Phillips","MT",NA,43.8,34.4280011546287,26.39,17.99,55,12,3954,30071,TRUE,"ModerateBurden"
"Claiborne Parish","LA",NA,40.8,34.0960535585989,18.74,11.57,71,12,15670,22027,TRUE,"LowBurden"
"Rosebud","MT",NA,84.4,82.068582715195,26.39,17.99,55,75,8937,30087,TRUE,"ModerateBurden"
"Sanders","MT",NA,38.3,27.7261801096851,23.97,16.22,55,43,12113,30089,TRUE,"LowBurden"
"Beauregard Parish","LA",NA,35.7,29.523537991018,20.04,12.38,71,52,37497,22011,TRUE,"LowBurden"
"Assumption Parish","LA",NA,43.3,37.2543077192769,20.43,12.72,71,66,21891,22007,TRUE,"LowBurden"
"Allen Parish","LA",NA,35.9,31.2308124172901,20.04,12.38,71,91,25627,22003,TRUE,"LowBurden"
"Whitley","KY",NA,44.1,36.5016448889267,22.1,14.9,78,48,36264,21235,TRUE,"LowBurden"
"Red River Parish","LA",NA,36.6,31.0767036285904,18.74,11.57,71,71,8442,22081,TRUE,"ModerateBurden"
"Oneida","ID",NA,45.9,37.6938887268951,20.22,13.15,66,60,4531,16071,TRUE,"ModerateBurden"
"Deer Lodge","MT",NA,57.9,48.8619972799033,22.68,15.37,55,39,9140,30023,TRUE,"ModerateBurden"
"Reynolds","MO",NA,26.9,22.5248987020646,16.66,10.1,72,73,6270,29179,TRUE,"ModerateBurden"
"Lewis","MO",NA,33.8,24.9049225429139,14.64,8.78,72,43,9776,29111,TRUE,"ModerateBurden"
"Mercer","MO",NA,35.7,28.5078379291513,14.82,9,72,NA,3617,29129,TRUE,"ModerateBurden"
"Ozark","MO",NA,31.3,24.1520965436773,16.46,10.06,72,80,9174,29153,TRUE,"ModerateBurden"
"Daviess","IN",NA,33,26.2308469197244,13.51,8.53,72,51,33351,18027,TRUE,"LowBurden"
"Pike","MO",NA,37.3,29.6770598782898,15.39,9.23,72,43,18302,29163,TRUE,"LowBurden"
"Putnam","MO",NA,33.2,24.7818879776653,14.82,9,72,73,4696,29171,TRUE,"ModerateBurden"
"Ralls","MO",NA,28.2,21.6887426897736,14.64,8.78,72,43,10309,29173,TRUE,"LowBurden"
"Shoshone","ID",NA,42.8,30.9184860956572,18.5,12.03,66,56,12882,16079,TRUE,"LowBurden"
"Dawson","MT",NA,37.6,28.7437497464784,26.39,17.99,55,26,8613,30021,TRUE,"ModerateBurden"
"Power","ID",NA,51.5,45.9552015293204,20.22,13.15,66,60,7681,16077,TRUE,"ModerateBurden"
"Schuyler","MO",NA,26.1,18.9328784894057,14.64,8.78,72,73,4660,29197,TRUE,"ModerateBurden"
"West Feliciana Parish","LA",NA,88.9,87.2093830847499,18.98,11.74,71,70,15568,22125,TRUE,"LowBurden"
"Owyhee","ID",NA,35.5,30.796437769338,19.19,12.35,66,75,11823,16073,TRUE,"LowBurden"
"St. Helena Parish","LA",NA,31.4,28.1436723713777,19.78,12.12,71,46,10132,22091,TRUE,"LowBurden"
"Sabine Parish","LA",NA,38.1,30.4791289817312,18.74,11.57,71,71,23884,22085,TRUE,"LowBurden"
"Richland Parish","LA",NA,42.9,35.3636262165597,20.15,12.68,71,68,20122,22083,TRUE,"LowBurden"
"Ottawa","KS",NA,43.9,37.5222684085511,14.7,9.03,66,57,5704,20143,TRUE,"ModerateBurden"
"Henderson","IL",NA,48.9,38.1389249003608,9.65,5.93,62,56,6646,17071,TRUE,"ModerateBurden"
"Hardin","IA",NA,56,46.5579335598789,12.85,7.69,66,74,16846,19083,TRUE,"LowBurden"
"Bennett","SD",NA,57.1,53.6369664246902,13.65,9.67,50,42,3365,46007,TRUE,"ModerateBurden"
"Harney","OR",NA,45.9,38.8937037115862,12.22,9.19,72,62,7393,41025,TRUE,"ModerateBurden"
"Jefferson","IA",NA,47.9,39.990052810179,13.68,8.18,66,73,18295,19101,TRUE,"LowBurden"
"Brule","SD",NA,55.2,47.7113229171726,10.18,7.53,50,52,5297,46015,TRUE,"ModerateBurden"
"Jasper","IA",NA,58.4,51.4538309281042,12.39,7.43,66,78,37185,19099,TRUE,"LowBurden"
"Custer","SD",NA,50.4,40.9517605367762,10.46,7.64,50,81,8972,46033,TRUE,"ModerateBurden"
"Graham","KS",NA,49.1,38.8911318452637,15.04,9.19,66,42,2482,20065,TRUE,"ModerateBurden"
"Ida","IA",NA,48.7,39.9158681935032,11.75,7.04,66,42,6860,19093,TRUE,"ModerateBurden"
"Woods","OK",NA,41.4,32.8648204655082,19.71,13.92,76,58,8793,40151,TRUE,"ModerateBurden"
"Edmunds","SD",NA,45.7,35.6611697722013,10.18,7.47,50,13,3829,46045,TRUE,"ModerateBurden"
"Faulk","SD",NA,54.7,44.5269288927642,10.18,7.47,50,13,2299,46049,TRUE,"ModerateBurden"
"Grant","SD",NA,48.6,40.5600686779041,10.18,7.47,50,95,7052,46051,TRUE,"ModerateBurden"
"Hanson","SD",NA,42.7,33.0795460696051,10.18,7.53,50,52,3453,46061,TRUE,"ModerateBurden"
"Marshall","SD",NA,51.9,42.8468074366955,10.18,7.47,50,13,4935,46091,TRUE,"ModerateBurden"
"Fayette","IA",NA,54.3,44.2130122910818,12.54,7.45,66,63,19650,19065,TRUE,"LowBurden"
"Decatur","IA",NA,40.8,30.5335481425322,13.62,8.41,66,78,7870,19053,TRUE,"ModerateBurden"
"Davis","IA",NA,36.6,27.8261780104712,13.68,8.18,66,NA,9000,19051,TRUE,"ModerateBurden"
"Crawford","IA",NA,53.8,46.7820549027035,11.75,7.04,66,NA,16820,19047,TRUE,"LowBurden"
"Tillman","OK",NA,49.8,42.1611008776682,19.75,13.63,76,81,7250,40141,TRUE,"ModerateBurden"
"Harper","KS",NA,48.1,39.7228855416769,15.67,9.71,66,NA,5436,20077,TRUE,"ModerateBurden"
"Kingsbury","SD",NA,67,57.0265941328408,10.18,7.53,50,79,4939,46077,TRUE,"ModerateBurden"
"Atkinson","GA",NA,39.4,35.1730450190415,18.8,12.24,74,73,8165,13003,TRUE,"ModerateBurden"
"Cherokee","IA",NA,52.8,42.6918788316208,11.75,7.04,66,42,11235,19035,TRUE,"LowBurden"
"Cass","IA",NA,58,47.8445457558197,13.23,7.95,66,62,12836,19029,TRUE,"LowBurden"
"Carroll","IA",NA,61.7,52.3169528650492,11.75,7.04,66,32,20165,19027,TRUE,"LowBurden"
"Kearny","KS",NA,53.4,48.8780670552908,15.14,9.32,66,30,3838,20093,TRUE,"ModerateBurden"
"Moffat","CO",NA,43.1,37.127764851296,8.32,5.01,58,9,13283,8081,TRUE,"LowBurden"
"Louisa","IA",NA,52.7,45.5718834607591,13.34,8.08,66,73,11035,19115,TRUE,"LowBurden"
"Marion","SC",NA,48.7,42.2347701886963,14.37,8.07,65,57,30657,45067,TRUE,"LowBurden"
"Lucas","IA",NA,45.1,36.3945645705217,13.62,8.41,66,64,8600,19117,TRUE,"ModerateBurden"
"Union","IA",NA,51.1,41.91643626282,13.62,8.41,66,78,12241,19175,TRUE,"LowBurden"
"Van Buren","IA",NA,41.9,30.4466762271683,13.68,8.18,66,73,7044,19177,TRUE,"ModerateBurden"
"Wayne","IA",NA,41.9,31.8982540818639,13.62,8.41,66,64,6441,19185,TRUE,"ModerateBurden"
"Webster","IA",NA,57.4,49.7217985763278,12.85,7.69,66,75,35904,19187,TRUE,"LowBurden"
"Winnebago","IA",NA,52,44.3306142575021,11.72,6.95,66,71,10354,19189,TRUE,"LowBurden"
"Sullivan","PA",NA,53.3,41.8619762273914,12.35,8.18,76,80,6066,42113,TRUE,"ModerateBurden"
"Ringgold","IA",NA,52.3,41.3319158268099,13.62,8.41,66,78,4894,19159,TRUE,"ModerateBurden"
"Anderson","KS",NA,43.1,35.1373842393301,15.6,9.63,66,60,7858,20003,TRUE,"ModerateBurden"
"Calhoun","FL",NA,34.7,26.7916785008792,16.81,11.51,73,66,14105,12013,TRUE,"LowBurden"
"Saguache","CO",NA,35.8,30.1176722700384,7.96,4.79,58,31,6824,8109,TRUE,"ModerateBurden"
"Rio Grande","CO",NA,62.9,54.1136021604516,7.96,4.79,58,31,11267,8105,TRUE,"LowBurden"
"Allendale","SC",NA,58.2,53.0654308689607,14.76,8.38,65,42,8688,45005,TRUE,"ModerateBurden"
"Franklin","FL",NA,47.9,35.279180887372,16.81,11.51,73,80,12125,12037,TRUE,"LowBurden"
"Gulf","FL",NA,51.4,40.6474713781609,16.81,11.51,73,66,13639,12045,TRUE,"LowBurden"
"Barnwell","SC",NA,55.9,50.0987241820572,14.76,8.38,65,84,20866,45011,TRUE,"LowBurden"
"Muscatine","IA",NA,60.6,54.4729336789319,13.24,7.96,66,61,42664,19139,TRUE,"LowBurden"
"Hamilton","FL",NA,34.7,26.4437247531164,17.25,11.75,73,81,14428,12047,TRUE,"LowBurden"
"Chautauqua","KS",NA,41.2,34.4254037379786,14.48,8.85,66,64,3250,20019,TRUE,"ModerateBurden"
"Rio Blanco","CO",NA,38.4,30.2055532672418,8.32,5.01,58,41,6324,8103,TRUE,"ModerateBurden"
"Cherokee","KS",NA,45.5,39.0508346807074,16.75,10.35,66,63,19939,20021,TRUE,"LowBurden"
"Chester","SC",NA,45.9,38.3884408689762,15.16,8.59,65,90,32244,45023,TRUE,"LowBurden"
"Ouray","CO",NA,65.1,58.8571910136796,7.68,4.74,58,55,4952,8091,TRUE,"ModerateBurden"
"Sherman","OR",NA,57.5,49.7263662943249,11.46,8.69,72,44,1780,41055,TRUE,"ModerateBurden"
"Comanche","KS",NA,45.7,35.2238898664734,15.67,9.71,66,19,1700,20033,TRUE,"ModerateBurden"
"Suwannee","FL",NA,38,29.1388035373618,17.25,11.75,73,81,44417,12121,TRUE,"LowBurden"
"Kingman","KS",NA,46.8,37.5049858630926,15.67,9.71,66,NA,7152,20095,TRUE,"ModerateBurden"
"Hamlin","SD",NA,46.5,38.8447505117885,10.18,7.47,50,95,6164,46057,TRUE,"ModerateBurden"
"Mellette","SD",NA,35.8,33.7091768017603,13.65,9.67,50,50,2061,46095,TRUE,"ModerateBurden"
"Dewey","OK",NA,25.2,17.4343841029806,19.71,13.92,76,67,4891,40043,TRUE,"ModerateBurden"
"Marion","KS",NA,48.9,41.1317325227234,14.48,8.85,66,72,11884,20115,TRUE,"LowBurden"
"Tipton","IN",NA,45,37.1782150652082,13.65,8.57,72,40,15148,18159,TRUE,"LowBurden"
"Turner","SD",NA,53.2,44.5722365980444,10.25,7.42,50,48,8384,46125,TRUE,"ModerateBurden"
"Walworth","SD",NA,48.7,38.2149678763674,10.18,7.47,50,29,5435,46129,TRUE,"ModerateBurden"
"Coal","OK",NA,40.6,33.4641965549162,20.29,14.11,76,50,5495,40029,TRUE,"ModerateBurden"
"Posey","IN",NA,47.3,40.421990502766,11.44,7.13,72,72,25427,18129,TRUE,"LowBurden"
"Morris","KS",NA,55.7,47.9010891963497,14.48,8.85,66,NA,5620,20127,TRUE,"ModerateBurden"
"Clay","TN",NA,29.2,22.183918991842,12.99,8.14,64,71,7615,47027,TRUE,"ModerateBurden"
"Ohio","IN",NA,75.2,66.7149541696045,12.87,8.06,72,40,5875,18115,TRUE,"ModerateBurden"
"Newton","IN",NA,31.7,25.339505281995,13.16,8.25,72,88,13984,18111,TRUE,"LowBurden"
"Bleckley","GA",NA,36.4,29.8308367506507,17.28,11.17,74,63,12873,13023,TRUE,"LowBurden"
"Jackson","TN",NA,34.7,27.6699908616539,12.99,8.14,64,71,11786,47087,TRUE,"LowBurden"
"Lake","TN",NA,35.1,28.1277102145411,14.07,8.84,64,32,7016,47095,TRUE,"ModerateBurden"
"Clinch","GA",NA,39.8,33.9142173567369,18.8,12.24,74,64,6618,13065,TRUE,"ModerateBurden"
"Lake","CO",NA,59.6,56.8896655734016,8.47,5.17,58,20,8127,8065,TRUE,"ModerateBurden"
"Jennings","IN",NA,40.4,33.6821482651793,14.17,8.9,72,50,27735,18079,TRUE,"LowBurden"
"Morgan","TN",NA,51.5,42.1764571775971,15.01,9.68,64,62,21403,47129,TRUE,"LowBurden"
"Coshocton","OH",NA,38.7,30.3448158832513,17.53,11.3,67,46,36600,39031,TRUE,"LowBurden"
"Carroll","OH",NA,43.9,34.6785039585898,13.94,8.38,67,56,26914,39019,TRUE,"LowBurden"
"Stanley","SD",NA,58.7,50.2694081182592,13.65,9.67,50,27,3098,46117,TRUE,"ModerateBurden"
"Teller","CO",NA,53.9,44.9601023010354,8.24,4.94,58,54,25388,8119,TRUE,"LowBurden"
"Moody","SD",NA,49.1,43.7831763991112,10.18,7.53,50,48,6576,46101,TRUE,"ModerateBurden"
"Johnston","OK",NA,42.2,35.6834919756909,20.29,14.11,76,55,11085,40069,TRUE,"LowBurden"
"Roberts","SD",NA,73.7,70.1393597436284,10.18,7.47,50,NA,10394,46109,TRUE,"LowBurden"
"Ellis","OK",NA,34.8,24.4561349459986,19.71,13.92,76,67,3859,40045,TRUE,"ModerateBurden"
"Wolfe","KY",NA,53.7,47.3996860947941,21.81,14.63,78,92,7157,21237,TRUE,"LowBurden"
"Woodford","KY",NA,65.9,60.5176553143427,17.76,11.41,78,92,26734,21239,TRUE,"LowBurden"
"Osceola","IA",NA,45,35.2089232555445,11.76,7.06,66,NA,5958,19143,TRUE,"LowBurden"
"Jefferson","IN",NA,55.7,46.8258054730657,14.17,8.9,72,40,32308,18077,TRUE,"LowBurden"
"Bienville Parish","LA",NA,48.9,40.5351314322556,18.74,11.57,71,94,13241,22013,TRUE,"LowBurden"
"Martin","IN",NA,45.1,36.7831927532589,13.51,8.53,72,51,10255,18101,TRUE,"LowBurden"
"Clarke","IA",NA,54.6,45.6387550090418,13.62,8.41,66,78,9395,19039,TRUE,"LowBurden"
"Columbia","WA",NA,46,39.75076320226,7.12,5.17,78,69,3985,53013,TRUE,"LowBurden"
"Jay","IN",NA,38.6,29.1003342037644,14.43,9.16,72,31,20436,18075,TRUE,"LowBurden"
"Adams","IN",NA,32.9,24.8653878425749,13.83,8.82,72,31,35777,18001,TRUE,"LowBurden"
"Caldwell Parish","LA",NA,38.5,30.479762917867,20.15,12.68,71,68,9918,22021,TRUE,"LowBurden"
"Cameron Parish","LA",NA,17.8,14.9070699384879,17.83,10.99,71,52,6973,22023,TRUE,"LowBurden"
"Appanoose","IA",NA,47.2,37.2487274999052,13.62,8.41,66,NA,12426,19007,TRUE,"LowBurden"
"Wayne","IL",NA,39.4,30.9384755133189,10.55,6.57,62,28,16215,17191,TRUE,"LowBurden"
"Adams","IA",NA,56.2,48.0384810349767,13.62,8.41,66,29,3602,19003,TRUE,"LowBurden"
"Webster","KY",NA,45.8,38.4077230515208,19.24,12.67,78,82,12942,21233,TRUE,"LowBurden"
"Grant","WV",NA,44.6,36.8647321422494,10.21,7.83,77,52,11568,54023,TRUE,"LowBurden"
"Gilmer","WV",NA,60.4,55.1722419448931,10.72,8.22,77,74,7823,54021,TRUE,"LowBurden"
"Trimble","KY",NA,43.5,38.1856167670271,17.03,11.15,78,40,8471,21223,TRUE,"LowBurden"
"Blackford","IN",NA,46.5,37.2870668610262,14.43,9.16,72,49,11758,18009,TRUE,"LowBurden"
"Big Stone","MN",NA,63,52.6915472145564,7.19,3.85,69,NA,4991,27011,TRUE,"LowBurden"
"Warren","KY",NA,38.5,34.7959999163968,16.94,10.91,78,95,132896,21227,TRUE,"LowBurden"
"Chicot","AR",NA,54.3,45.8928449395203,22.37,14.95,68,40,10118,5017,TRUE,"LowBurden"
"Buena Vista","IA",NA,67.6,63.6734358519159,11.75,7.04,66,42,19620,19021,TRUE,"LowBurden"
"Washington","KY",NA,50.7,44.0034698205278,19.41,12.77,78,78,12095,21229,TRUE,"LowBurden"
"Tuscola","MI",NA,45.9,37.0031035391058,10.8,6.7,73,96,52245,26157,TRUE,"LowBurden"
"Audubon","IA",NA,58.2,46.254797471932,13.62,8.41,66,62,5496,19009,TRUE,"LowBurden"
"Taylor","IA",NA,46.8,35.5290830873284,13.62,8.41,66,0,6121,19173,TRUE,"LowBurden"
"Shelby","IA",NA,59,50.0276437609951,13.23,7.95,66,62,11454,19165,TRUE,"LowBurden"
"LaGrange","IN",NA,22.4,15.9709923051893,14.83,9.76,72,76,39614,18087,TRUE,"LowBurden"
"Catahoula Parish","LA",NA,40.5,32.7152715716059,21.74,13.85,71,91,9494,22025,TRUE,"LowBurden"
"Adair","IA",NA,49.2,40.5635578731407,13.62,8.41,66,78,7152,19001,TRUE,"LowBurden"
"Calhoun","AR",NA,37,31.5125765751589,19.67,12.96,68,93,5189,5013,TRUE,"LowBurden"
"Humboldt","IA",NA,49.8,41.8409633367266,12.85,7.69,66,75,9558,19091,TRUE,"LowBurden"
"Randolph","IN",NA,45.3,35.4871487121434,14.43,9.16,72,49,24665,18135,TRUE,"LowBurden"
"Rush","IN",NA,46.8,38.1019812591296,13.8,8.66,72,77,16581,18139,TRUE,"LowBurden"
"Fremont","IA",NA,52.3,41.5493922860153,13.23,7.95,66,0,6960,19071,TRUE,"LowBurden"
"Union","IN",NA,49.5,39.9383550480792,13.8,8.66,72,100,7054,18161,TRUE,"LowBurden"
"Jackson","IA",NA,52.9,44.1643924271306,12.19,7.24,66,67,19439,19097,TRUE,"LowBurden"
"Greene","IA",NA,58,47.5321039686561,11.75,7.04,66,NA,8888,19073,TRUE,"LowBurden"
"Adams","WA",NA,59.8,55.8111463521542,7.12,5.17,78,74,19983,53001,TRUE,"LowBurden"
"St. James Parish","LA",NA,51.7,47.5622096480954,16.68,10.08,71,80,21096,22093,TRUE,"LowBurden"
"Iowa","IA",NA,62.6,54.933075033246,12.93,7.81,66,73,16184,19095,TRUE,"LowBurden"
"Tensas Parish","LA",NA,62.5,55.645853609183,20.15,12.68,71,48,4334,22107,TRUE,"LowBurden"
"West Baton Rouge Parish","LA",NA,53.6,48.581128741287,18.98,11.74,71,70,26465,22121,TRUE,"LowBurden"
"Trigg","KY",NA,46.8,38.053448777454,20.48,13.64,78,82,14651,21221,TRUE,"LowBurden"
"Hancock","IA",NA,49.6,40.3545644393654,11.72,6.95,66,71,10630,19081,TRUE,"LowBurden"
"Harrison","IA",NA,51.8,42.5564468078099,13.23,7.95,66,62,14049,19085,TRUE,"LowBurden"
"Pulaski","IN",NA,45.3,35.9350871429931,13.16,8.25,72,71,12353,18131,TRUE,"LowBurden"
"Keokuk","IA",NA,46.4,36.6329871169834,13.68,8.18,66,73,10246,19107,TRUE,"LowBurden"
"Kossuth","IA",NA,51.9,41.6184748888055,11.72,6.95,66,71,14813,19109,TRUE,"LowBurden"
"Iosco","MI",NA,56.1,45.6167481447564,10.33,6.45,73,59,25127,26069,TRUE,"LowBurden"
"Monroe","IA",NA,46.2,36.6379377160484,13.62,8.41,66,73,7707,19135,TRUE,"LowBurden"
"Evangeline Parish","LA",NA,38.6,33.3807206820721,19.13,11.77,71,42,33395,22039,TRUE,"LowBurden"
"Monona","IA",NA,53.7,43.3710581652485,11.75,7.04,66,42,8615,19133,TRUE,"LowBurden"
"Dickinson","IA",NA,57.9,46.99734990892,11.76,7.06,66,6,17258,19059,TRUE,"LowBurden"
"Mahaska","IA",NA,44.2,35.7463131016484,13.68,8.18,66,73,22095,19123,TRUE,"LowBurden"
"Yakutat City and Borough","AK",NA,78.6,75.9356106969326,23.61,17.04,77,32,579,2282,TRUE,"LowBurden"
"Menard","IL",NA,57.1,49.8187390788424,9.86,6.12,62,56,12196,17129,TRUE,"LowBurden"
"Alcona","MI",NA,58.1,45.8263505788094,9.76,6,73,71,10405,26001,TRUE,"LowBurden"
"Parke","IN",NA,39.5,32.771572359014,14.07,8.9,72,60,16937,18121,TRUE,"LowBurden"
"Bradley","AR",NA,56.7,50.6422054858576,22.37,14.95,68,62,10763,5011,TRUE,"LowBurden"
"Perry","IN",NA,56.5,49.8215515650559,12.5,7.79,72,50,19169,18123,TRUE,"LowBurden"
"Madison Parish","LA",NA,45.5,40.2566186146604,20.15,12.68,71,86,10951,22065,TRUE,"LowBurden"
"Emmet","MI",NA,72.2,65.3625246961685,10.25,6.3,73,78,33415,26047,TRUE,"LowBurden"
"Macon","AL",NA,47.7,41.298310111406,16.76,12.74,79,61,18068,1087,TRUE,"LowBurden"
"Todd","KY",NA,42.1,35.4731598491843,20.48,13.64,78,82,12294,21219,TRUE,"LowBurden"
"Menominee","WI",NA,79.7,77.0722649896997,16.15,9.76,67,34,4556,55078,TRUE,"LowBurden"
"Logan","KS",NA,46.7,35.2710701297911,15.04,9.19,66,42,2794,20109,TRUE,"LowBurden"
"Wichita","KS",NA,51.2,46.2715670848967,15.04,9.19,66,NA,2119,20203,TRUE,"LowBurden"
"Woodson","KS",NA,41.9,32.8344298922369,14.48,8.85,66,40,3138,20207,TRUE,"LowBurden"
"Hot Springs","WY",NA,49.7,37.7191523594776,21.84,15.84,37,32,4413,56017,TRUE,"LowBurden"
"Johnson","WY",NA,43.2,33.0300054855215,22.83,16.87,37,48,8445,56019,TRUE,"LowBurden"
"Linn","KS",NA,35.2,27.8536325056219,15.6,9.63,66,28,9703,20107,TRUE,"LowBurden"
"Lincoln","KS",NA,43.8,32.9960629166986,14.7,9.03,66,57,2962,20105,TRUE,"LowBurden"
"Lane","KS",NA,42.9,32.9600753018026,15.04,9.19,66,30,1535,20101,TRUE,"LowBurden"
"Allen","KY",NA,39.5,33.7287135419758,20.53,13.75,78,95,21315,21003,TRUE,"LowBurden"
"Labette","KS",NA,49.3,43.9824914071265,16.75,10.35,66,40,19618,20099,TRUE,"LowBurden"
"Ballard","KY",NA,38.2,32.3590370497291,17.92,11.71,78,68,7888,21007,TRUE,"LowBurden"
"Kewaunee","WI",NA,52,43.826499490687,15.08,8.88,67,66,20434,55061,TRUE,"LowBurden"
"Bath","KY",NA,53.8,46.3745009658725,21.05,13.91,78,43,12500,21011,TRUE,"LowBurden"
"Chippewa","MN",NA,53.1,44.2910506931301,7.98,4.32,69,13,11800,27023,TRUE,"LowBurden"
"Kiowa","KS",NA,51,43.227266603799,15.67,9.71,66,19,2475,20097,TRUE,"LowBurden"
"Sublette","WY",NA,37.1,31.7065125811377,21.84,15.84,37,4,9831,56035,TRUE,"LowBurden"
"Jewell","KS",NA,46.5,34.0668317142749,14.7,9.03,66,39,2879,20089,TRUE,"LowBurden"
"Haskell","KS",NA,39.1,33.3000643257538,15.14,9.32,66,30,3968,20081,TRUE,"LowBurden"
"Bracken","KY",NA,47.1,39.4301661425231,21.05,13.91,78,100,8303,21023,TRUE,"LowBurden"
"Breathitt","KY",NA,52.5,47.8835745171669,21.81,14.63,78,92,12630,21025,TRUE,"LowBurden"
"Butler","KY",NA,45.2,39.1694106087628,20.53,13.75,78,95,12879,21031,TRUE,"LowBurden"
"Caldwell","KY",NA,52.1,44.0121390933519,19.72,13.14,78,82,12747,21033,TRUE,"LowBurden"
"Hamilton","KS",NA,41.3,38.1863505986274,15.14,9.32,66,30,2539,20075,TRUE,"LowBurden"
"Greenwood","KS",NA,49.3,38.6594162221286,14.48,8.85,66,14,5982,20073,TRUE,"LowBurden"
"Greeley","KS",NA,51.3,43.5814511948197,15.04,9.19,66,NA,1232,20071,TRUE,"LowBurden"
"Carlisle","KY",NA,40.8,32.2606056982272,17.92,11.71,78,68,4760,21039,TRUE,"LowBurden"
"Crook","WY",NA,30.6,21.2340970818273,22.83,16.87,37,56,7584,56011,TRUE,"LowBurden"
"Wallace","KS",NA,37.4,28.9546215178659,15.04,9.19,66,NA,1518,20199,TRUE,"LowBurden"
"Simpson","KY",NA,50.3,43.0861981347391,20.53,13.75,78,95,18572,21213,TRUE,"LowBurden"
"Thomas","KS",NA,41.4,34.3800043420224,15.04,9.19,66,NA,7777,20193,TRUE,"LowBurden"
"Lowndes","AL",NA,50.7,43.8321121418764,16.85,12.72,79,79,9726,1085,TRUE,"LowBurden"
"Pawnee","KS",NA,53.6,45.9053772120068,15.67,9.71,66,NA,6414,20145,TRUE,"LowBurden"
"Pottawatomie","KS",NA,41,35.6214601758917,15.65,9.47,66,75,24383,20149,TRUE,"LowBurden"
"Pratt","KS",NA,48.8,41.6011533763037,15.67,9.71,66,19,9164,20151,TRUE,"LowBurden"
"Rawlins","KS",NA,43,33.6344279747768,15.04,9.19,66,NA,2530,20153,TRUE,"LowBurden"
"Republic","KS",NA,50.6,40.76078186857,14.7,9.03,66,NA,4636,20157,TRUE,"LowBurden"
"Rice","KS",NA,43.6,35.4677392388236,15.42,9.56,66,77,9537,20159,TRUE,"LowBurden"
"Rush","KS",NA,50.4,40.1911588482008,15.67,9.71,66,NA,3036,20165,TRUE,"LowBurden"
"Norton","KS",NA,52.7,47.1014927820569,15.04,9.19,66,NA,5361,20137,TRUE,"LowBurden"
"Ness","KS",NA,52.3,41.6624061302682,15.04,9.19,66,NA,2750,20135,TRUE,"LowBurden"
"Rusk","WI",NA,41.1,32.6193556601929,15.28,9.06,67,59,14178,55107,TRUE,"LowBurden"
"Nemaha","KS",NA,54.1,45.900613547016,14.7,9.03,66,75,10231,20131,TRUE,"LowBurden"
"Saline","KS",NA,50.2,45.2855148110938,14.7,9.03,66,57,54224,20169,TRUE,"LowBurden"
"Morton","KS",NA,41.6,34.5845838431661,15.14,9.32,66,90,2587,20129,TRUE,"LowBurden"
"Sheridan","KS",NA,35.3,27.0465260649989,15.04,9.19,66,NA,2521,20179,TRUE,"LowBurden"
"Mitchell","KS",NA,53.4,44.5261041166252,14.7,9.03,66,39,5979,20123,TRUE,"LowBurden"
"Meade","KS",NA,40.3,36.2638802627496,15.14,9.32,66,39,4033,20119,TRUE,"LowBurden"
"Carbon","WY",NA,45.8,40.1095550945136,22.51,16.4,37,44,14800,56007,TRUE,"LowBurden"
"Perry","AL",NA,48.5,42.6015927386196,18.08,13.9,79,56,8923,1105,TRUE,"LowBurden"
"Marshall","KS",NA,64.3,55.357355214651,14.7,9.03,66,NA,9707,20117,TRUE,"LowBurden"
"Sherman","KS",NA,44.1,36.1576066675975,15.04,9.19,66,NA,5917,20181,TRUE,"LowBurden"
"Smith","KS",NA,44.7,33.6996621160283,15.04,9.19,66,NA,3583,20183,TRUE,"LowBurden"
"Stafford","KS",NA,46.3,38.1010669767632,15.67,9.71,66,77,4156,20185,TRUE,"LowBurden"
"Stanton","KS",NA,50.9,45.565737655256,15.14,9.32,66,NA,2006,20187,TRUE,"LowBurden"
"Randolph","AL",NA,32.7,25.1559896311312,17.83,13.68,79,76,22722,1111,TRUE,"LowBurden"
"Stevens","KS",NA,38.8,34.371349429335,15.14,9.32,66,NA,5485,20189,TRUE,"LowBurden"
"Carroll","KY",NA,46.5,39.8893326265782,16.9,11.03,78,40,10631,21041,TRUE,"LowBurden"
"Christian","KY",NA,36.1,30.4682093312832,20.48,13.64,78,82,70461,21047,TRUE,"LowBurden"
"Gray","KS",NA,45.8,37.7578651242649,15.14,9.32,66,39,5988,20069,TRUE,"LowBurden"
"Larue","KY",NA,43.6,36.1062568567848,19.41,12.77,78,43,14398,21123,TRUE,"LowBurden"
"Cheyenne","KS",NA,45.7,35.7353917698356,15.04,9.19,66,NA,2657,20023,TRUE,"LowBurden"
"Lee","KY",NA,49.7,44.9038416558354,21.81,14.63,78,92,7403,21129,TRUE,"LowBurden"
"Leslie","KY",NA,51.9,46.007829962233,21.81,14.63,78,92,9877,21131,TRUE,"LowBurden"
